date_generated,id,congress,chamber,rollnumber,date,keyvote,yea,nay,description,Issue1,Issue2,Peltzman1,Peltzman2,Clausen1,slope,intercept,mid.dim1,mid.dim2,spread.dim1,spread.dim2,pre,classified,log_likelihood,vote_result
2016-10-18 10:30:10,RH0750001,75,House,1,1937-01-05,,407,12,"TO ELECT A SPEAKER TO PRESIDE OVER THE SEVENTY-FIFTH CONGRESS, BANKHEAD, (D) VERSUS SNELL, (R).  VOTES FOR BANKHEAD ARE PUNCHED 1, SNELL 2, CRAWFORD 5, AND SCHNEIDER ARE PUNCHED 6.",Election of the Speaker of the House,,Internal Organization,,Miscellaneous Policy,1.111977796201996,-1.2522568792135593,0.681,-0.495,0.159,-0.827,-0.083,0.969,-52.539001,
2016-10-18 10:30:10,RH0750002,75,House,2,1937-01-06,,411,1,"TO AGREE TO S. J. RES. 3, (PUB. RES. 1), A RESOLUTION TO REGULATE COMMERCE IN FIREARMS, MAKING ILLEGAL THE EXPORTATION OF WEAPONS TO SPAIN.",Firearms,,Foreign Policy Resolutions,,Foreign and Defense Policy,,,0.0,0.0,0.0,0.0,-99.999,0.755,0.0,
2016-10-18 10:30:10,RH0750003,75,House,3,1937-01-19,,80,319,"TO RECOMMIT S. 416, (P. A. 1), AN ACT TO EXTEND THE TIME WITHIN WHICH THE POWERS RELATING TO THE STABILIZATION FUND AND ALTERATION OF THE WEIGHT OF THE DOLLAR MAY BE EXERCIZED, WITH INSTRUCTIONS TO STRIKE SECTION 2 AND REPORT THE BILL BACK FORTHWITH.  SETION 2 GIVES THE PRESIDENT POWER TO FURTHER DEVALUATE THE DOLLAR, AT HIS DISCRETION",Exchange Rates,,Budget General Interest,,Government Management,3.4636125953511847,-0.5504421507538146,0.139,-0.069,-0.315,0.526,0.912,0.982,-30.541984,
2016-10-18 10:30:10,RH0750004,75,House,4,1937-01-28,,167,220,"TO AMEND THE COMMITTEE AMENDMENT TO H. R. 1531, A BILL EX- TENDING THE CLASSIFIED CIVIL SERVICE TO INCLUDE POSTMASTERS OF THE FIRST, SECOND, AND THIRD CLASSES, SO AS TO CONTINUE THE PRESENT SYSTEM OF MAKING POSTMASTERS' APPOINTMENTS. (P. 528)",Civil Service and Patronage,,Government Organization,,Government Management,14.856127575180128,1.500468885093193,-0.101,-0.0,-0.131,0.051,0.395,0.739,-197.75488,
2016-10-18 10:30:10,RH0750005,75,House,5,1937-01-28,,114,275,"TO RECOMMIT H. R. 1531, A BILL EXTENDING THE CLASSIFIED CIVIL SERVICE TO INCLUDE POSTMASTERS OF THE FIRST, SECOND, AND THIRD CLASSES, WITH INSTRUCTIONS TO REPORT THE BILL FORTHWITH WITH AN AMENDMENT THAT POSTMASTERS HENCEFORTH SHALL BE APPOINTED BY POSTMSTER-GENERAL WITHOUT TERM IN ACCORDANCE WITH THE CIVIL SERVICE ACT OF 1883",Civil Service and Patronage,,Government Organization,,Government Management,3.0604803398327483,0.11539934538719182,0.043,0.247,-0.245,0.463,0.763,0.931,-88.181285,
2016-10-18 10:30:10,RH0750006,75,House,6,1937-02-08,,235,140,"TO AMEND H. R. 3587, (P. A. 4), SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1937, BY REMOVING THE LIMITATION OF $3,600 PER ANNUM ON SALARIES OF THOSE WHO ASSIST IN INQUIRIES AND INVESTIGATIONS OF THE SENATE OR WHO SERVE AS STAFF ON SPECIAL OR SELECT COMMITTIE OF THE HOUSE.",,,Internal Organization,Budget Special Interest,Government Management,4.268909068767681,0.4252354522206065,-0.105,-0.023,0.186,-0.252,0.571,0.84,-143.723131,
2016-10-18 10:30:10,RH0750007,75,House,7,1937-02-08,,258,101,"TO AMEND A SENATE AMENDMENT TO H. R. 3587, (P. A. 4), A BILL MAKING SUPPLEMENTAL APPROPRIATIONS FOR FISCAL 1937, BY PRO- VIDING THAT FUNDS FOR THE PAYMENT OF PERSONNEL HIRED IN CON- NECTION WITH INVESTIGATIONS BY EITHER HOUSE OF CONGRESS MUST COME FROM TE FUNDS APPROPRIATED BY CONGRESS TO THAT INVES- TIGATING COMMITTEE; I.E., THE PRESENT PRACTISEOF ""BORROWING"" MEMBERS OF THE EXECUTIVE BRANCH, WHOSE SALARY IS PAID BY THEIR BUREAU RATHER THAN BY COMMITTEE, IS PROHIBITED",,,Internal Organization,Budget Special Interest,Government Management,-0.9775239303311729,-0.7500795917451549,0.226,-0.971,-0.048,-0.284,0.119,0.752,-184.587301,
2016-10-18 10:30:10,RH0750008,75,House,8,1937-02-08,,234,117,"TO AMEND H. R. 148, (P. A. 119) A BILL REPEALING A PROVISO RELATING TO TEACHING OR ADVOCATING COMMUNISM IN THE PUBLIC SCHOOLS OF THE DISTRICT OF COLUMBIA, BY WITHHOLDING FUNDS FOR THE SALARIES OF TEACHERS WHO ADVOCATE COMMUNISM.",Communists/Communism/Unamerican Activities,,D. C.,Domestic Social Policy,Civil Liberties,-4.618624757158257,-1.4660774077201375,-0.38,0.289,-0.111,-0.139,0.256,0.752,-178.220037,
2016-10-18 10:30:10,RH0750009,75,House,9,1937-02-09,,132,268,"TO RECOMMIT H. J. RES. 96, (P. RES. 10), A RESOLUTION EXTENDING THE AUTHORITY OF THE PRESIDENT UNDER SECTION 350 OF THE TARIFF ACT OF 1930, WITH INSTRUCTIONS TO AMEND SO THAT THE PRESIDENT MAY NOT, BY PROCLAMATION, LOWER DUTIES ON ANY ARTICLE BELOW THE AOUNT NECESSARY TO EQUALIZE THE COSTS OF PRODUCTION.",Tariffs,,Government Organization,,Government Management,3.5099994197825097,0.30677995474303577,-0.078,0.033,-0.247,0.407,0.689,0.897,-109.890462,
2016-10-18 10:30:10,RH0750010,75,House,10,1937-02-09,,292,107,"TO PASS H. J. RES. 96, (PUB. RES. 10), A RESOLUTION EXTENDING THE AUTHORITY OF THE PRESIDENT UNDER SECT. 350 OF THE TARIFF ACT OF 1930.",Tariffs,,Government Organization,,Government Management,4.5591249106813825,-0.025731376161142037,-0.013,-0.085,0.242,-0.307,0.804,0.947,-74.510996,
2016-10-18 10:30:10,RH0750011,75,House,11,1937-02-10,,319,75,"TO PASS H. R. 2518, (P. A. 10), A BILL PROVIDING FOR THE RETIREMENT OF JUSTICES OF THE SUPREME COURT.",Supreme Court,,Domestic Social Policy,,Government Management,4.475157631278571,-0.7432267339440642,0.011,-0.694,0.171,-0.221,0.533,0.911,-97.462468,
2016-10-18 10:30:10,RH0750012,75,House,12,1937-02-15,,257,110,"TO SUSPEND THE RULES AND PASS S. J. RES. 70, (P. RES. 8), RELATING TO PARTICIPATION BY THE U. S. IN THE INTERNATIONAL EXPOSITION OF PARIS, 1937.",,,Foreign Policy Budget,,Foreign and Defense Policy,8.218918308968677,-0.32131889574080974,0.038,-0.009,0.162,-0.114,0.564,0.869,-124.107592,
2016-10-18 10:30:10,RH0750013,75,House,13,1937-02-24,,281,104,"TO PASS S. 417, (P.A. 9), A BILL EXTENDING THE PERIOD DURING WHICH DIRECT OBLIGATIONS OF THE UNITED STATES MAY BE USED AS COLLATERAL SECURITY FOR FEDERAL RESERVE NOTES.",Banking and Finance,,Budget General Interest,,Government Management,1.8210266566147233,-0.11671204262355717,-0.261,-0.592,0.142,-0.451,0.567,0.883,-127.697577,
2016-10-18 10:30:10,RH0750014,75,House,14,1937-03-03,,305,32,"TO PASS H. R. 2723, A BILL PROVIDING AN EQUIPMENT ALLOWANCE TO THIRD-CLASS POSTMASTERS WHEN THEY MUST SUPPLY THEIR OWN OFFICE FURNITURE, ETC.",,,Budget Special Interest,,Government Management,59.48931347443994,-27.145637630870173,0.455,-0.078,0.144,-0.014,0.062,0.911,-88.308326,
